	Code INSEE	Code Postal	Région	Département	Commune	Code département	Population totale
8090	27678	27180	NORMANDIE	EURE	LES VENTES	27	1060
8091	61036	61500	NORMANDIE	ORNE	BELFONDS	61	204
8092	76411	76390	NORMANDIE	SEINE-MARITIME	MARQUES	76	234
8093	27462	27230	NORMANDIE	EURE	LE PLANQUAY	27	160
8094	22325	22410	BRETAGNE	COTES-D'ARMOR	SAINT-QUAY-PORTRIEUX	22	3280
8095	39449	39290	BOURGOGNE-FRANCHE-COMTÉ	JURA	RAINANS	39	277
8096	48004	48800	OCCITANIE	LOZERE	ALTIER	48	217
8097	67364	67150	GRAND EST	BAS-RHIN	OSTHOUSE	67	942
8098	42148	42360	AUVERGNE-RHÔNE-ALPES	LOIRE	MONTCHAL	42	496
8099	38078	38580	AUVERGNE-RHÔNE-ALPES	ISERE	LA CHAPELLE-DU-BARD	38	583
8100	18255	18570	CENTRE-VAL DE LOIRE	CHER	LE SUBDRAY	18	1228
8101	26232	26120	AUVERGNE-RHÔNE-ALPES	DROME	PEYRUS	26	614
8102	39080	39320	BOURGOGNE-FRANCHE-COMTÉ	JURA	BROISSIA	39	65
8103	04172	04500	PROVENCE-ALPES-CÔTE D'AZUR	ALPES-DE-HAUTE-PROVENCE	ROUMOULES	04	752
8104	17225	17570	NOUVELLE-AQUITAINE	CHARENTE-MARITIME	LES MATHES	17	2073
8105	16103	16320	NOUVELLE-AQUITAINE	CHARENTE	COMBIERS	16	128
8106	29002	29300	BRETAGNE	FINISTERE	ARZANO	29	1410
8107	95120	95430	ÎLE-DE-FRANCE	VAL-D'OISE	BUTRY-SUR-OISE	95	2298
8108	79258	79100	NOUVELLE-AQUITAINE	DEUX-SEVRES	SAINT-JACQUES-DE-THOUARS	79	448
8109	57121	57220	GRAND EST	MOSELLE	BURTONCOURT	57	209
8110	27442	27390	NORMANDIE	EURE	NOTRE-DAME-DU-HAMEL	27	211
8111	67070	67260	GRAND EST	BAS-RHIN	BURBACH	67	279
8112	52355	52200	GRAND EST	HAUTE-MARNE	NOIDANT-LE-ROCHEUX	52	156
8113	68360	68600	GRAND EST	HAUT-RHIN	WECKOLSHEIM	68	662
8114	16301	16300	NOUVELLE-AQUITAINE	CHARENTE	SAINT-AULAIS-LA-CHAPELLE	16	234
8115	21586	21910	BOURGOGNE-FRANCHE-COMTÉ	COTE-D'OR	SAULON-LA-RUE	21	719
8116	81114	81400	OCCITANIE	TARN	LABASTIDE-GABAUSSE	81	522
8117	72237	72430	PAYS DE LA LOIRE	SARTHE	PIRMIL	72	511
8118	35307	35190	BRETAGNE	ILLE-ET-VILAINE	SAINT-PERN	35	1059
8119	26212	26120	AUVERGNE-RHÔNE-ALPES	DROME	MONTVENDRE	26	1224
8120	27232	27150	NORMANDIE	EURE	FARCEAUX	27	352
8121	39200	39270	BOURGOGNE-FRANCHE-COMTÉ	JURA	DOMPIERRE-SUR-MONT	39	230
8122	37054	37390	CENTRE-VAL DE LOIRE	INDRE-ET-LOIRE	CHANCEAUX-SUR-CHOISILLE	37	3560
8123	50152	50370	NORMANDIE	MANCHE	LES CRESNAYS	50	230
8124	50078	50430	NORMANDIE	MANCHE	BRETTEVILLE-SUR-AY	50	402
8125	76660	76430	NORMANDIE	SEINE-MARITIME	SANDOUVILLE	76	811
8126	42091	42380	AUVERGNE-RHÔNE-ALPES	LOIRE	ESTIVAREILLES	42	1131
8127	42091	42380	AUVERGNE-RHÔNE-ALPES	LOIRE	ESTIVAREILLES	42	698
8128	03111	03190	AUVERGNE-RHÔNE-ALPES	ALLIER	ESTIVAREILLES	03	1131
8129	03111	03190	AUVERGNE-RHÔNE-ALPES	ALLIER	ESTIVAREILLES	03	698
8130	35240	35650	BRETAGNE	ILLE-ET-VILAINE	LE RHEU	35	9206
